loc_index,x,y
7.390000000000000000e+02,-1.458026529474811817e+00,-1.810808849946409227e-01
7.400000000000000000e+02,-1.457026452518756177e+00,-1.810635005359056693e-01
7.410000000000000000e+02,-1.456026375562700537e+00,-1.810461160771704159e-01
7.420000000000000000e+02,-1.455026298606644897e+00,-1.810287316184351347e-01
7.430000000000000000e+02,-1.454026221650589035e+00,-1.810113471596998813e-01
7.440000000000000000e+02,-1.453026144694533173e+00,-1.809939627009646279e-01
7.450000000000000000e+02,-1.452026067738477533e+00,-1.809765782422293467e-01
7.460000000000000000e+02,-1.451025990782421893e+00,-1.809591937834940933e-01
7.470000000000000000e+02,-1.450025913826366253e+00,-1.809418093247588399e-01
7.480000000000000000e+02,-1.449025836870310391e+00,-1.809244248660235588e-01
7.490000000000000000e+02,-1.448025759914254529e+00,-1.809070404072883054e-01
7.500000000000000000e+02,-1.447025682958198889e+00,-1.808896559485530520e-01
7.510000000000000000e+02,-1.446025606002143249e+00,-1.808722714898177708e-01
7.520000000000000000e+02,-1.445025529046087609e+00,-1.808548870310825174e-01
7.530000000000000000e+02,-1.444025452090031525e+00,-1.808375025723472640e-01
7.540000000000000000e+02,-1.443025375133975885e+00,-1.808201181136119828e-01
7.550000000000000000e+02,-1.442025298177920245e+00,-1.808027336548767294e-01
7.560000000000000000e+02,-1.441025221221864605e+00,-1.807853491961414760e-01
7.570000000000000000e+02,-1.440025144265808965e+00,-1.807679647374061949e-01
7.580000000000000000e+02,-1.439025067309752881e+00,-1.807505802786709415e-01
7.590000000000000000e+02,-1.438024990353697241e+00,-1.807331958199356881e-01
7.600000000000000000e+02,-1.437024913397641601e+00,-1.807158113612004069e-01
7.610000000000000000e+02,-1.436024836441585961e+00,-1.806984269024651535e-01
7.620000000000000000e+02,-1.435024759485530099e+00,-1.806810424437299001e-01
7.630000000000000000e+02,-1.434024682529474237e+00,-1.806636579849946189e-01
7.640000000000000000e+02,-1.433024605573418597e+00,-1.806462735262593655e-01
7.650000000000000000e+02,-1.432024528617362957e+00,-1.806288890675241121e-01
7.660000000000000000e+02,-1.431024451661307317e+00,-1.806115046087888310e-01
7.670000000000000000e+02,-1.430024374705251233e+00,-1.805941201500535775e-01
7.680000000000000000e+02,-1.429024297749195593e+00,-1.805767356913183241e-01
7.690000000000000000e+02,-1.428024220793139953e+00,-1.805593512325830707e-01
7.700000000000000000e+02,-1.427024143837084313e+00,-1.805419667738477896e-01
7.710000000000000000e+02,-1.426024066881028673e+00,-1.805245823151125362e-01
7.720000000000000000e+02,-1.425023989924972589e+00,-1.805071978563772550e-01
7.730000000000000000e+02,-1.424023912968916949e+00,-1.804898133976420016e-01
7.740000000000000000e+02,-1.423023836012861310e+00,-1.804724289389067482e-01
7.750000000000000000e+02,-1.422023759056805670e+00,-1.804550444801714948e-01
7.760000000000000000e+02,-1.421023682100750030e+00,-1.804376600214362136e-01
7.770000000000000000e+02,-1.420023605144693946e+00,-1.804202755627009602e-01
7.780000000000000000e+02,-1.419023528188638306e+00,-1.804028911039657068e-01
7.790000000000000000e+02,-1.418023451232582666e+00,-1.803855066452304257e-01
7.800000000000000000e+02,-1.417023374276527026e+00,-1.803681221864951723e-01
7.810000000000000000e+02,-1.416023297320471164e+00,-1.803507377277598911e-01
7.820000000000000000e+02,-1.415023220364415302e+00,-1.803333532690246377e-01
7.830000000000000000e+02,-1.414023143408359662e+00,-1.803159688102893843e-01
7.840000000000000000e+02,-1.413023066452304022e+00,-1.802985843515541309e-01
7.850000000000000000e+02,-1.412022989496248382e+00,-1.802811998928188497e-01
7.860000000000000000e+02,-1.411022912540192298e+00,-1.802638154340835963e-01
7.870000000000000000e+02,-1.410022835584136658e+00,-1.802464309753483429e-01
7.880000000000000000e+02,-1.409022758628081018e+00,-1.802290465166130617e-01
7.890000000000000000e+02,-1.408022681672025378e+00,-1.802116620578778083e-01
7.900000000000000000e+02,-1.407022604715969738e+00,-1.801942775991425549e-01
7.910000000000000000e+02,-1.406022527759913654e+00,-1.801768931404072738e-01
7.920000000000000000e+02,-1.405022450803858014e+00,-1.801595086816720204e-01
7.930000000000000000e+02,-1.404022373847802374e+00,-1.801421242229367670e-01
7.940000000000000000e+02,-1.403022296891746734e+00,-1.801247397642014858e-01
7.950000000000000000e+02,-1.402022219935690872e+00,-1.801073553054662324e-01
7.960000000000000000e+02,-1.401022142979635010e+00,-1.800899708467309790e-01
7.970000000000000000e+02,-1.400022066023579370e+00,-1.800725863879956978e-01
7.980000000000000000e+02,-1.399021989067523730e+00,-1.800552019292604444e-01
7.990000000000000000e+02,-1.398021912111468090e+00,-1.800378174705251910e-01
8.000000000000000000e+02,-1.397021835155412228e+00,-1.800204330117899099e-01
8.010000000000000000e+02,-1.396021758199356366e+00,-1.800030485530546565e-01
8.020000000000000000e+02,-1.395021681243300726e+00,-1.799856640943194031e-01
8.030000000000000000e+02,-1.394021604287245086e+00,-1.799682796355841219e-01
8.040000000000000000e+02,-1.393021527331189446e+00,-1.799508951768488685e-01
8.050000000000000000e+02,-1.392021450375133584e+00,-1.799335107181136151e-01
8.060000000000000000e+02,-1.391021373419077722e+00,-1.799161262593783339e-01
8.070000000000000000e+02,-1.390021296463022082e+00,-1.798987418006430805e-01
8.080000000000000000e+02,-1.389021219506966442e+00,-1.798813573419078271e-01
8.090000000000000000e+02,-1.388021142550910580e+00,-1.798639728831725459e-01
8.100000000000000000e+02,-1.387021065594854718e+00,-1.798465884244372925e-01
8.110000000000000000e+02,-1.386020988638799079e+00,-1.798292039657020391e-01
8.120000000000000000e+02,-1.385020911682743439e+00,-1.798118195069667580e-01
8.130000000000000000e+02,-1.384020834726687799e+00,-1.797944350482315046e-01
8.140000000000000000e+02,-1.383020757770631937e+00,-1.797770505894962512e-01
8.150000000000000000e+02,-1.382020680814576075e+00,-1.797596661307609700e-01
8.160000000000000000e+02,-1.381020603858520435e+00,-1.797422816720257166e-01
8.170000000000000000e+02,-1.380020526902464795e+00,-1.797248972132904632e-01
8.180000000000000000e+02,-1.379020449946409155e+00,-1.797075127545551820e-01
8.190000000000000000e+02,-1.378020372990353293e+00,-1.796901282958199286e-01
8.200000000000000000e+02,-1.377020296034297431e+00,-1.796727438370846752e-01
8.210000000000000000e+02,-1.376020219078241791e+00,-1.796553593783493941e-01
8.220000000000000000e+02,-1.375020142122186151e+00,-1.796379749196141407e-01
8.230000000000000000e+02,-1.374020065166130289e+00,-1.796205904608788873e-01
8.240000000000000000e+02,-1.373019988210074649e+00,-1.796032060021436061e-01
8.250000000000000000e+02,-1.372019911254018787e+00,-1.795858215434083527e-01
8.260000000000000000e+02,-1.371019834297963147e+00,-1.795684370846730993e-01
8.270000000000000000e+02,-1.370019757341907507e+00,-1.795510526259378181e-01
8.280000000000000000e+02,-1.369019680385851645e+00,-1.795336681672025647e-01
8.290000000000000000e+02,-1.368019603429795783e+00,-1.795162837084673113e-01
8.300000000000000000e+02,-1.367019526473740143e+00,-1.794988992497320301e-01
8.310000000000000000e+02,-1.366019449517684503e+00,-1.794815147909967767e-01
8.320000000000000000e+02,-1.365019372561628641e+00,-1.794641303322615233e-01
8.330000000000000000e+02,-1.364019295605573001e+00,-1.794467458735262422e-01
8.340000000000000000e+02,-1.363019218649517139e+00,-1.794293614147909888e-01
8.350000000000000000e+02,-1.362019141693461499e+00,-1.794119769560557354e-01
8.360000000000000000e+02,-1.361019064737405859e+00,-1.793945924973204542e-01
8.370000000000000000e+02,-1.360018987781349997e+00,-1.793772080385852008e-01
8.380000000000000000e+02,-1.359018910825294357e+00,-1.793598235798499474e-01
8.390000000000000000e+02,-1.358018833869238495e+00,-1.793424391211146662e-01
8.400000000000000000e+02,-1.357018756913182855e+00,-1.793250546623794128e-01
8.410000000000000000e+02,-1.356018679957127215e+00,-1.793076702036441594e-01
8.420000000000000000e+02,-1.355018603001071353e+00,-1.792902857449088783e-01
8.430000000000000000e+02,-1.354018526045015713e+00,-1.792729012861736249e-01
8.440000000000000000e+02,-1.353018449088959851e+00,-1.792555168274383715e-01
8.450000000000000000e+02,-1.352018372132904211e+00,-1.792381323687030903e-01
8.460000000000000000e+02,-1.351018295176848349e+00,-1.792207479099678369e-01
8.470000000000000000e+02,-1.350018218220792710e+00,-1.792033634512325835e-01
8.480000000000000000e+02,-1.349018141264736848e+00,-1.791859789924973023e-01
8.490000000000000000e+02,-1.348018064308681208e+00,-1.791685945337620489e-01
8.500000000000000000e+02,-1.347017987352625568e+00,-1.791512100750267955e-01
8.510000000000000000e+02,-1.346017910396569706e+00,-1.791338256162915143e-01
8.520000000000000000e+02,-1.345017833440514066e+00,-1.791164411575562609e-01
8.530000000000000000e+02,-1.344017756484458204e+00,-1.790990566988210075e-01
8.540000000000000000e+02,-1.343017679528402564e+00,-1.790816722400857264e-01
8.550000000000000000e+02,-1.342017602572346924e+00,-1.790642877813504730e-01
8.560000000000000000e+02,-1.341017525616291062e+00,-1.790469033226152196e-01
8.570000000000000000e+02,-1.340017448660235422e+00,-1.790295188638799384e-01
8.580000000000000000e+02,-1.339017371704179560e+00,-1.790121344051446850e-01
8.590000000000000000e+02,-1.338017294748123920e+00,-1.789947499464094316e-01
8.600000000000000000e+02,-1.337017217792068280e+00,-1.789773654876741504e-01
8.610000000000000000e+02,-1.336017140836012418e+00,-1.789599810289388970e-01
8.620000000000000000e+02,-1.335017063879956778e+00,-1.789425965702036436e-01
8.630000000000000000e+02,-1.334016986923900916e+00,-1.789252121114683625e-01
8.640000000000000000e+02,-1.333016909967845276e+00,-1.789078276527331091e-01
8.650000000000000000e+02,-1.332016833011789414e+00,-1.788904431939978557e-01
8.660000000000000000e+02,-1.331016756055733774e+00,-1.788730587352625745e-01
8.670000000000000000e+02,-1.330016679099677912e+00,-1.788556742765273211e-01
8.680000000000000000e+02,-1.329016602143622272e+00,-1.788382898177920677e-01
8.690000000000000000e+02,-1.328016525187566632e+00,-1.788209053590567865e-01
8.700000000000000000e+02,-1.327016448231510770e+00,-1.788035209003215331e-01
8.710000000000000000e+02,-1.326016371275455130e+00,-1.787861364415862797e-01
8.720000000000000000e+02,-1.325016294319399268e+00,-1.787687519828509985e-01
8.730000000000000000e+02,-1.324016217363343628e+00,-1.787513675241157451e-01
8.740000000000000000e+02,-1.323016140407287988e+00,-1.787339830653804917e-01
8.750000000000000000e+02,-1.322016063451232126e+00,-1.787165986066452106e-01
8.760000000000000000e+02,-1.321015986495176486e+00,-1.786992141479099572e-01
8.770000000000000000e+02,-1.320015909539120624e+00,-1.786818296891747038e-01
8.780000000000000000e+02,-1.319015832583064984e+00,-1.786644452304394504e-01
8.790000000000000000e+02,-1.318015755627009344e+00,-1.786470607717041692e-01
8.800000000000000000e+02,-1.317015678670953482e+00,-1.786296763129689158e-01
8.810000000000000000e+02,-1.316015601714897620e+00,-1.786122918542336346e-01
8.820000000000000000e+02,-1.315015524758841980e+00,-1.785949073954983812e-01
8.830000000000000000e+02,-1.314015447802786341e+00,-1.785775229367631278e-01
8.840000000000000000e+02,-1.313015370846730479e+00,-1.785601384780278467e-01
8.850000000000000000e+02,-1.312015293890674839e+00,-1.785427540192925933e-01
8.860000000000000000e+02,-1.311015216934618977e+00,-1.785253695605573399e-01
8.870000000000000000e+02,-1.310015139978563337e+00,-1.785079851018220864e-01
8.880000000000000000e+02,-1.309015063022507697e+00,-1.784906006430868053e-01
8.890000000000000000e+02,-1.308014986066451835e+00,-1.784732161843515519e-01
8.900000000000000000e+02,-1.307014909110396195e+00,-1.784558317256162985e-01
8.910000000000000000e+02,-1.306014832154340333e+00,-1.784384472668810173e-01
8.920000000000000000e+02,-1.305014755198284693e+00,-1.784210628081457639e-01
8.930000000000000000e+02,-1.304014678242229053e+00,-1.784036783494105105e-01
8.940000000000000000e+02,-1.303014601286173191e+00,-1.783862938906752293e-01
8.950000000000000000e+02,-1.302014524330117329e+00,-1.783689094319399759e-01
8.960000000000000000e+02,-1.301014447374061689e+00,-1.783515249732047225e-01
8.970000000000000000e+02,-1.300014370418006049e+00,-1.783341405144694414e-01
8.980000000000000000e+02,-1.299014293461950409e+00,-1.783167560557341880e-01
8.990000000000000000e+02,-1.298014216505894547e+00,-1.782993715969989346e-01
9.000000000000000000e+02,-1.297014139549838685e+00,-1.782819871382636534e-01
9.010000000000000000e+02,-1.296014062593783045e+00,-1.782646026795284000e-01
9.020000000000000000e+02,-1.295013985637727405e+00,-1.782472182207931466e-01
9.030000000000000000e+02,-1.294013908681671765e+00,-1.782298337620578654e-01
9.040000000000000000e+02,-1.293013831725615903e+00,-1.782124493033226120e-01
9.050000000000000000e+02,-1.292013754769560041e+00,-1.781950648445873586e-01
9.060000000000000000e+02,-1.291013677813504401e+00,-1.781776803858520775e-01
9.070000000000000000e+02,-1.290013600857448761e+00,-1.781602959271168241e-01
9.080000000000000000e+02,-1.289013523901392899e+00,-1.781429114683815706e-01
9.090000000000000000e+02,-1.288013446945337037e+00,-1.781255270096462895e-01
9.100000000000000000e+02,-1.287013369989281397e+00,-1.781081425509110361e-01
9.110000000000000000e+02,-1.286013293033225757e+00,-1.780907580921757827e-01
9.120000000000000000e+02,-1.285013216077170117e+00,-1.780733736334405015e-01
9.130000000000000000e+02,-1.284013139121114255e+00,-1.780559891747052481e-01
9.140000000000000000e+02,-1.283013062165058393e+00,-1.780386047159699947e-01
9.150000000000000000e+02,-1.282012985209002753e+00,-1.780212202572347135e-01
9.160000000000000000e+02,-1.281012908252947113e+00,-1.780038357984994601e-01
9.170000000000000000e+02,-1.280012831296891473e+00,-1.779864513397642067e-01
9.180000000000000000e+02,-1.279012754340835611e+00,-1.779690668810289256e-01
9.190000000000000000e+02,-1.278012677384779749e+00,-1.779516824222936722e-01
9.200000000000000000e+02,-1.277012600428724109e+00,-1.779342979635584188e-01
9.210000000000000000e+02,-1.276012523472668470e+00,-1.779169135048231376e-01
9.220000000000000000e+02,-1.275012446516612830e+00,-1.778995290460878842e-01
9.230000000000000000e+02,-1.274012369560556746e+00,-1.778821445873526308e-01
9.240000000000000000e+02,-1.273012292604501106e+00,-1.778647601286173496e-01
9.250000000000000000e+02,-1.272012215648445466e+00,-1.778473756698820962e-01
9.260000000000000000e+02,-1.271012138692389826e+00,-1.778299912111468428e-01
9.270000000000000000e+02,-1.270012061736333964e+00,-1.778126067524115617e-01
9.280000000000000000e+02,-1.269011984780278102e+00,-1.777952222936763083e-01
9.290000000000000000e+02,-1.268011907824222462e+00,-1.777778378349410549e-01
9.300000000000000000e+02,-1.267011830868166822e+00,-1.777604533762057737e-01
9.310000000000000000e+02,-1.266011753912111182e+00,-1.777430689174705203e-01
9.320000000000000000e+02,-1.265011676956055320e+00,-1.777256844587352669e-01
9.330000000000000000e+02,-1.264011599999999458e+00,-1.777082999999999857e-01
9.340000000000000000e+02,-1.263011523043943818e+00,-1.776909155412647323e-01
9.350000000000000000e+02,-1.262011446087888178e+00,-1.776735310825294789e-01
9.360000000000000000e+02,-1.261011369131832538e+00,-1.776561466237941977e-01
9.370000000000000000e+02,-1.260011292175776454e+00,-1.776387621650589443e-01
9.380000000000000000e+02,-1.259011215219720814e+00,-1.776213777063236909e-01
9.390000000000000000e+02,-1.258011138263665174e+00,-1.776039932475884098e-01
9.400000000000000000e+02,-1.257011061307609534e+00,-1.775866087888531564e-01
9.410000000000000000e+02,-1.256010984351553672e+00,-1.775692243301179030e-01
9.420000000000000000e+02,-1.255010907395498032e+00,-1.775518398713826218e-01
9.430000000000000000e+02,-1.254010830439442170e+00,-1.775344554126473684e-01
9.440000000000000000e+02,-1.253010753483386530e+00,-1.775170709539121150e-01
9.450000000000000000e+02,-1.252010676527330668e+00,-1.774996864951768338e-01
9.460000000000000000e+02,-1.251010599571275250e+00,-1.774823020364415804e-01
9.470000000000000000e+02,-1.250010522615219166e+00,-1.774649175777063270e-01
9.480000000000000000e+02,-1.249010445659163526e+00,-1.774475331189710459e-01
9.490000000000000000e+02,-1.248010368703107886e+00,-1.774301486602357925e-01
9.500000000000000000e+02,-1.247010291747052246e+00,-1.774127642015005391e-01
9.510000000000000000e+02,-1.246010214790996162e+00,-1.773953797427652579e-01
9.520000000000000000e+02,-1.245010137834940522e+00,-1.773779952840300045e-01
9.530000000000000000e+02,-1.244010060878884882e+00,-1.773606108252947511e-01
9.540000000000000000e+02,-1.243009983922829242e+00,-1.773432263665594699e-01
9.550000000000000000e+02,-1.242009906966773380e+00,-1.773258419078242165e-01
9.560000000000000000e+02,-1.241009830010717740e+00,-1.773084574490889631e-01
9.570000000000000000e+02,-1.240009753054661878e+00,-1.772910729903536819e-01
9.580000000000000000e+02,-1.239009676098606239e+00,-1.772736885316184285e-01
9.590000000000000000e+02,-1.238009599142550377e+00,-1.772563040728831751e-01
9.600000000000000000e+02,-1.237009522186494959e+00,-1.772389196141478940e-01
9.610000000000000000e+02,-1.236009445230438875e+00,-1.772215351554126406e-01
9.620000000000000000e+02,-1.235009368274383235e+00,-1.772041506966773872e-01
9.630000000000000000e+02,-1.234009291318327595e+00,-1.771867662379421060e-01
9.640000000000000000e+02,-1.233009214362271955e+00,-1.771693817792068526e-01
9.650000000000000000e+02,-1.232009137406216093e+00,-1.771519973204715992e-01
9.660000000000000000e+02,-1.231009060450160231e+00,-1.771346128617363180e-01
9.670000000000000000e+02,-1.230008983494104591e+00,-1.771172284030010646e-01
9.680000000000000000e+02,-1.229008906538048951e+00,-1.770998439442658112e-01
9.690000000000000000e+02,-1.228008829581993089e+00,-1.770824594855305301e-01
9.700000000000000000e+02,-1.227008752625937449e+00,-1.770650750267952767e-01
9.710000000000000000e+02,-1.226008675669881587e+00,-1.770476905680600233e-01
9.720000000000000000e+02,-1.225008598713825947e+00,-1.770303061093247421e-01
9.730000000000000000e+02,-1.224008521757770085e+00,-1.770129216505894887e-01
9.740000000000000000e+02,-1.223008444801714667e+00,-1.769955371918542353e-01
9.750000000000000000e+02,-1.222008367845658583e+00,-1.769781527331189541e-01
9.760000000000000000e+02,-1.221008290889602943e+00,-1.769607682743837007e-01
9.770000000000000000e+02,-1.220008213933547303e+00,-1.769433838156484473e-01
9.780000000000000000e+02,-1.219008136977491663e+00,-1.769259993569131661e-01
9.790000000000000000e+02,-1.218008060021435801e+00,-1.769086148981779127e-01
9.800000000000000000e+02,-1.217007983065379939e+00,-1.768912304394426593e-01
9.810000000000000000e+02,-1.216007906109324299e+00,-1.768738459807073782e-01
9.820000000000000000e+02,-1.215007829153268659e+00,-1.768564615219721248e-01
9.830000000000000000e+02,-1.214007752197212797e+00,-1.768390770632368714e-01
9.840000000000000000e+02,-1.213007675241157379e+00,-1.768216926045015902e-01
9.850000000000000000e+02,-1.212007598285101295e+00,-1.768043081457663368e-01
9.860000000000000000e+02,-1.211007521329045655e+00,-1.767869236870310834e-01
9.870000000000000000e+02,-1.210007444372989793e+00,-1.767695392282958022e-01
9.880000000000000000e+02,-1.209007367416934375e+00,-1.767521547695605488e-01
9.890000000000000000e+02,-1.208007290460878513e+00,-1.767347703108252954e-01
9.900000000000000000e+02,-1.207007213504822651e+00,-1.767173858520900143e-01
9.910000000000000000e+02,-1.206007136548767011e+00,-1.767000013933547609e-01
9.920000000000000000e+02,-1.205007059592711371e+00,-1.766826169346195075e-01
9.930000000000000000e+02,-1.204006982636655509e+00,-1.766652324758842263e-01
9.940000000000000000e+02,-1.203006905680599647e+00,-1.766478480171489729e-01
9.950000000000000000e+02,-1.202006828724544008e+00,-1.766304635584137195e-01
9.960000000000000000e+02,-1.201006751768488368e+00,-1.766130790996784383e-01
9.970000000000000000e+02,-1.200006674812432506e+00,-1.765956946409431849e-01
9.980000000000000000e+02,-1.199006597856377088e+00,-1.765783101822079315e-01
9.990000000000000000e+02,-1.198006520900321004e+00,-1.765609257234726504e-01
1.000000000000000000e+03,-1.197006443944265364e+00,-1.765435412647373969e-01
1.001000000000000000e+03,-1.196006366988209502e+00,-1.765261568060021435e-01
1.002000000000000000e+03,-1.195006290032154084e+00,-1.765087723472668624e-01
1.003000000000000000e+03,-1.194006213076098222e+00,-1.764913878885316090e-01
1.004000000000000000e+03,-1.193006136120042360e+00,-1.764740034297963556e-01
1.005000000000000000e+03,-1.192006059163986720e+00,-1.764566189710610744e-01
1.006000000000000000e+03,-1.191005982207931080e+00,-1.764392345123258210e-01
1.007000000000000000e+03,-1.190005905251875218e+00,-1.764218500535905676e-01
1.008000000000000000e+03,-1.189005828295819356e+00,-1.764044655948552864e-01
1.009000000000000000e+03,-1.188005751339763938e+00,-1.763870811361200330e-01
1.010000000000000000e+03,-1.187005674383708076e+00,-1.763696966773847796e-01
1.011000000000000000e+03,-1.186005597427652214e+00,-1.763523122186494985e-01
1.012000000000000000e+03,-1.185005520471596574e+00,-1.763349277599142451e-01
1.013000000000000000e+03,-1.184005443515540934e+00,-1.763175433011789917e-01
1.014000000000000000e+03,-1.183005366559485072e+00,-1.763001588424437105e-01
1.015000000000000000e+03,-1.182005289603429210e+00,-1.762827743837084571e-01
1.016000000000000000e+03,-1.181005212647373792e+00,-1.762653899249732037e-01
1.017000000000000000e+03,-1.180005135691317930e+00,-1.762480054662379225e-01
1.018000000000000000e+03,-1.179005058735262068e+00,-1.762306210075026691e-01
1.019000000000000000e+03,-1.178004981779206428e+00,-1.762132365487674157e-01
1.020000000000000000e+03,-1.177004904823150788e+00,-1.761958520900321346e-01
1.021000000000000000e+03,-1.176004827867094926e+00,-1.761784676312968811e-01
1.022000000000000000e+03,-1.175004750911039064e+00,-1.761610831725616277e-01
1.023000000000000000e+03,-1.174004673954983646e+00,-1.761436987138263466e-01
1.024000000000000000e+03,-1.173004596998927784e+00,-1.761263142550910932e-01
1.025000000000000000e+03,-1.172004520042871922e+00,-1.761089297963558398e-01
1.026000000000000000e+03,-1.171004443086816504e+00,-1.760915453376205586e-01
1.027000000000000000e+03,-1.170004366130760642e+00,-1.760741608788853052e-01
1.028000000000000000e+03,-1.169004289174704780e+00,-1.760567764201500518e-01
1.029000000000000000e+03,-1.168004212218648918e+00,-1.760393919614147706e-01
1.030000000000000000e+03,-1.167004135262593500e+00,-1.760220075026795172e-01
1.031000000000000000e+03,-1.166004058306537639e+00,-1.760046230439442638e-01
1.032000000000000000e+03,-1.165003981350481777e+00,-1.759872385852089827e-01
1.033000000000000000e+03,-1.164003904394426359e+00,-1.759698541264737293e-01
1.034000000000000000e+03,-1.163003827438370497e+00,-1.759524696677384759e-01
1.035000000000000000e+03,-1.162003750482314635e+00,-1.759350852090031947e-01
1.036000000000000000e+03,-1.161003673526258773e+00,-1.759177007502679413e-01
1.037000000000000000e+03,-1.160003596570203355e+00,-1.759003162915326879e-01
1.038000000000000000e+03,-1.159003519614147493e+00,-1.758829318327974067e-01
1.039000000000000000e+03,-1.158003442658091631e+00,-1.758655473740621533e-01
1.040000000000000000e+03,-1.157003365702036213e+00,-1.758481629153268999e-01
1.041000000000000000e+03,-1.156003288745980351e+00,-1.758307784565916188e-01
1.042000000000000000e+03,-1.155003211789924489e+00,-1.758133939978563653e-01
1.043000000000000000e+03,-1.154003134833868849e+00,-1.757960095391211119e-01
1.044000000000000000e+03,-1.153003057877813209e+00,-1.757786250803858585e-01
1.045000000000000000e+03,-1.152002980921757347e+00,-1.757612406216505774e-01
1.046000000000000000e+03,-1.151002903965701485e+00,-1.757438561629153240e-01
1.047000000000000000e+03,-1.150002827009646067e+00,-1.757264717041800706e-01
1.048000000000000000e+03,-1.149002750053590205e+00,-1.757090872454447894e-01
1.049000000000000000e+03,-1.148002673097534343e+00,-1.756917027867095360e-01
1.050000000000000000e+03,-1.147002596141478703e+00,-1.756743183279742548e-01
1.051000000000000000e+03,-1.146002519185423063e+00,-1.756569338692390014e-01
1.052000000000000000e+03,-1.145002442229367201e+00,-1.756395494105037480e-01
1.053000000000000000e+03,-1.144002365273311339e+00,-1.756221649517684669e-01
1.054000000000000000e+03,-1.143002288317255921e+00,-1.756047804930332135e-01
1.055000000000000000e+03,-1.142002211361200059e+00,-1.755873960342979601e-01
1.056000000000000000e+03,-1.141002134405144197e+00,-1.755700115755626789e-01
1.057000000000000000e+03,-1.140002057449088557e+00,-1.755526271168274255e-01
1.058000000000000000e+03,-1.139001980493032917e+00,-1.755352426580921721e-01
1.059000000000000000e+03,-1.138001903536977055e+00,-1.755178581993569187e-01
1.060000000000000000e+03,-1.137001826580921193e+00,-1.755004737406216375e-01
1.061000000000000000e+03,-1.136001749624865775e+00,-1.754830892818863841e-01
1.062000000000000000e+03,-1.135001672668809913e+00,-1.754657048231511307e-01
1.063000000000000000e+03,-1.134001595712754051e+00,-1.754483203644158495e-01
1.064000000000000000e+03,-1.133001518756698411e+00,-1.754309359056805961e-01
1.065000000000000000e+03,-1.132001441800642771e+00,-1.754135514469453427e-01
1.066000000000000000e+03,-1.131001364844586909e+00,-1.753961669882100616e-01
1.067000000000000000e+03,-1.130001287888531269e+00,-1.753787825294748082e-01
1.068000000000000000e+03,-1.129001210932475630e+00,-1.753613980707395548e-01
1.069000000000000000e+03,-1.128001133976419768e+00,-1.753440136120042736e-01
1.070000000000000000e+03,-1.127001057020363906e+00,-1.753266291532690202e-01
1.071000000000000000e+03,-1.126000980064308266e+00,-1.753092446945337390e-01
1.072000000000000000e+03,-1.125000903108252626e+00,-1.752918602357984856e-01
1.073000000000000000e+03,-1.124000826152196764e+00,-1.752744757770632322e-01
1.074000000000000000e+03,-1.123000749196141124e+00,-1.752570913183279788e-01
1.075000000000000000e+03,-1.122000672240085484e+00,-1.752397068595926977e-01
1.076000000000000000e+03,-1.121000595284029622e+00,-1.752223224008574443e-01
1.077000000000000000e+03,-1.120000518327973760e+00,-1.752049379421221909e-01
1.078000000000000000e+03,-1.119000441371918120e+00,-1.751875534833869097e-01
1.079000000000000000e+03,-1.118000364415862480e+00,-1.751701690246516563e-01
1.080000000000000000e+03,-1.117000287459806618e+00,-1.751527845659164029e-01
1.081000000000000000e+03,-1.116000210503750978e+00,-1.751354001071811217e-01
1.082000000000000000e+03,-1.115000133547695338e+00,-1.751180156484458683e-01
1.083000000000000000e+03,-1.114000056591639476e+00,-1.751006311897106149e-01
1.084000000000000000e+03,-1.112999979635583614e+00,-1.750832467309753337e-01
1.085000000000000000e+03,-1.111999902679527974e+00,-1.750658622722400803e-01
1.086000000000000000e+03,-1.110999825723472334e+00,-1.750484778135048269e-01
1.087000000000000000e+03,-1.109999748767416472e+00,-1.750310933547695458e-01
1.088000000000000000e+03,-1.108999671811360832e+00,-1.750137088960342924e-01
1.089000000000000000e+03,-1.107999594855305192e+00,-1.749963244372990390e-01
1.090000000000000000e+03,-1.106999517899249330e+00,-1.749789399785637578e-01
1.091000000000000000e+03,-1.105999440943193468e+00,-1.749615555198285044e-01
1.092000000000000000e+03,-1.104999363987137828e+00,-1.749441710610932510e-01
1.093000000000000000e+03,-1.103999287031082188e+00,-1.749267866023579698e-01
1.094000000000000000e+03,-1.102999210075026326e+00,-1.749094021436227164e-01
1.095000000000000000e+03,-1.101999133118970686e+00,-1.748920176848874630e-01
1.096000000000000000e+03,-1.100999056162915046e+00,-1.748746332261521819e-01
1.097000000000000000e+03,-1.099998979206859184e+00,-1.748572487674169285e-01
1.098000000000000000e+03,-1.098998902250803544e+00,-1.748398643086816751e-01
1.099000000000000000e+03,-1.097998825294747682e+00,-1.748224798499463939e-01
1.100000000000000000e+03,-1.096998748338692042e+00,-1.748050953912111405e-01
1.101000000000000000e+03,-1.095998671382636180e+00,-1.747877109324758871e-01
1.102000000000000000e+03,-1.094998594426580540e+00,-1.747703264737406059e-01
1.103000000000000000e+03,-1.093998517470524900e+00,-1.747529420150053525e-01
1.104000000000000000e+03,-1.092998440514469038e+00,-1.747355575562700991e-01
1.105000000000000000e+03,-1.091998363558413399e+00,-1.747181730975348180e-01
1.106000000000000000e+03,-1.090998286602357537e+00,-1.747007886387995645e-01
