# GPR Scan Data - Comprehensive High-Frequency Logging
# Start Time: 20251107_125215
# GPR Velocity (m/s): 0.5
# Log Frequency (Hz): 50.0
# GPR Wheel Radius (m): 0.03
# Fast-LIO Topic: /Odometry_tilt_corrected_diff
# GPR Motor Start Delay: 0.5 s
# Post-Stop Duration: 1.5 s
#
# Timestamp Format: Microseconds (µs) since epoch
# Time Sync: Both fastlio_time_us and gpr_time_us use ROS time
#
# Event Types:
#   KEY_PRESS_START - Scan key pressed, 50Hz logging begins
#   ARDUINO_START - Linear actuator starting
#   PRE_MOTOR - Waiting for motor start (50Hz logging active)
#   GPR_MOTOR_START - GPR motor velocity command sent
#   SCANNING - Normal scanning operation (50Hz logging)
#   KEY_PRESS_STOP - Stop key pressed (50Hz continues)
#   MOTOR_STOPPING - Stopping motor (50Hz continues)
#   POST_STOP - After motor stopped (50Hz continues)
#   ARDUINO_STOP - Linear actuator stopping
#
seq,event,fastlio_time_us,gpr_time_us,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,vel_lin_x,vel_lin_y,vel_lin_z,vel_ang_x,vel_ang_y,vel_ang_z,gpr_position,gpr_velocity,left_position,right_position
176,SCANNING,,1762537939244259,,,,,,,,,,,,,,1031.942505,1.607575,19.894497,-22.449169
177,SCANNING,,1762537939265522,,,,,,,,,,,,,,1031.995605,1.856778,19.894493,-22.449169
178,SCANNING,1762537939260762,1762537939275047,0.024112,0.008112,0.070788,0.014550,0.118460,0.003927,0.992844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1032.026733,2.940632,19.894493,-22.449169
179,SCANNING,,1762537939284204,,,,,,,,,,,,,,1032.052368,2.485923,19.894495,-22.449167
180,SCANNING,,1762537939294797,,,,,,,,,,,,,,1032.080811,3.668207,19.894495,-22.449167
181,SCANNING,,1762537939306210,,,,,,,,,,,,,,1032.107788,2.820056,19.894495,-22.449167
182,SCANNING,,1762537939315233,,,,,,,,,,,,,,1032.136230,2.505149,19.894495,-22.449167
183,SCANNING,,1762537939324778,,,,,,,,,,,,,,1032.161621,1.574042,19.894497,-22.449167
184,SCANNING,,1762537939334197,,,,,,,,,,,,,,1032.189575,2.032320,19.894495,-22.449167
185,SCANNING,,1762537939366178,,,,,,,,,,,,,,1032.265747,0.666979,19.894493,-22.449167
186,SCANNING,1762537939360651,1762537939375170,0.023095,0.005100,0.073627,0.015612,0.117953,0.004382,0.992887,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1032.294312,1.485657,19.894493,-22.449167
187,SCANNING,,1762537939384306,,,,,,,,,,,,,,1032.321289,1.765539,19.894495,-22.449171
188,SCANNING,,1762537939394841,,,,,,,,,,,,,,1032.349487,2.141517,19.894495,-22.449171
189,SCANNING,,1762537939406143,,,,,,,,,,,,,,1032.378418,1.990993,19.894497,-22.449171
190,SCANNING,,1762537939415266,,,,,,,,,,,,,,1032.402344,1.408663,19.894495,-22.449171
191,SCANNING,,1762537939424756,,,,,,,,,,,,,,1032.429810,1.117993,19.894495,-22.449171
192,SCANNING,,1762537939434200,,,,,,,,,,,,,,1032.457886,1.899284,19.894497,-22.449171
193,SCANNING,,1762537939465568,,,,,,,,,,,,,,1032.539429,2.393588,19.894495,-22.449171
194,SCANNING,1762537939460441,1762537939475081,0.024987,0.005045,0.073421,0.015262,0.118099,0.003862,0.992877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1032.564209,3.657530,19.894495,-22.449171
