event,fastlio_time_us,gpr_time_us,pos_x,pos_y,pos_z,gpr_position,gpr_velocity,left_position,right_position
SCANNING,1762538188596739,1762538188593062,-0.004055,-0.006214,0.006228,1085.453369,2.476795,24.021023,-24.664110
SCANNING,0,1762538188603354,-0.004718,-0.008523,0.008260,1085.482178,3.565431,24.021021,-24.664108
SCANNING,0,1762538188614425,-0.004718,-0.008523,0.008260,1085.505737,3.633285,24.021019,-24.664108
SCANNING,0,1762538188634388,-0.004055,-0.006214,0.006228,1085.553101,2.745106,24.021025,-24.664108
SCANNING,0,1762538188643439,-0.004718,-0.008523,0.008260,1085.579224,2.739802,24.021017,-24.664108
SCANNING,0,1762538188653132,-0.004718,-0.008523,0.008260,1085.607788,4.077698,24.021019,-24.664108
SCANNING,0,1762538188664342,-0.004718,-0.008523,0.008260,1085.633423,2.465213,24.021015,-24.664108
SCANNING,0,1762538188673477,-0.004718,-0.008523,0.008260,1085.656128,1.318701,24.021017,-24.664108
SCANNING,0,1762538188683051,-0.004718,-0.008523,0.008260,1085.682373,2.028791,24.021019,-24.664108
SCANNING,1762538188695774,1762538188692918,-0.004718,-0.008523,0.008260,1085.709839,2.278848,24.021023,-24.664108
SCANNING,0,1762538188703338,-0.004718,-0.008523,0.008260,1085.733765,0.902112,24.021025,-24.664110
SCANNING,0,1762538188714434,-0.006974,-0.008188,0.009419,1085.760498,-0.462135,24.021017,-24.664110
SCANNING,0,1762538188733423,-0.004718,-0.008523,0.008260,1085.815918,3.037363,24.021021,-24.664110
SCANNING,0,1762538188743557,-0.006974,-0.008188,0.009419,1085.838379,3.618505,24.021017,-24.664110
SCANNING,0,1762538188753142,-0.004718,-0.008523,0.008260,1085.865845,3.516708,24.021023,-24.664110
SCANNING,0,1762538188764295,-0.006974,-0.008188,0.009419,1085.890259,2.265599,24.021017,-24.664110
SCANNING,0,1762538188773421,-0.004718,-0.008523,0.008260,1085.914917,1.878166,24.021021,-24.664110
SCANNING,0,1762538188782541,-0.006974,-0.008188,0.009419,1085.943970,2.245893,24.021019,-24.664110
SCANNING,1762538188795778,1762538188792270,-0.006974,-0.008188,0.009419,1085.970215,2.076099,24.021019,-24.664110
SCANNING,0,1762538188802401,-0.006974,-0.008188,0.009419,1085.995483,1.518393,24.021015,-24.664112
SCANNING,0,1762538188813581,-0.008735,-0.009853,0.013781,1086.027832,3.002791,24.021025,-24.664112
SCANNING,0,1762538188833582,-0.008735,-0.009853,0.013781,1086.082520,3.569716,24.021021,-24.664112
SCANNING,0,1762538188842849,-0.008735,-0.009853,0.013781,1086.105347,2.343104,24.021023,-24.664112
SCANNING,0,1762538188852350,-0.008735,-0.009853,0.013781,1086.133789,1.989291,24.021021,-24.664112
SCANNING,0,1762538188863454,-0.006974,-0.008188,0.009419,1086.160645,2.104499,24.021015,-24.664112
SCANNING,0,1762538188872554,-0.007854,-0.009020,0.011600,1086.186157,0.968203,24.021019,-24.664112
SCANNING,0,1762538188882137,-0.007854,-0.009020,0.011600,1086.214111,2.092199,24.021019,-24.664112
SCANNING,1762538188895767,1762538188891903,-0.008735,-0.009853,0.013781,1086.236206,0.313284,24.021021,-24.664112
SCANNING,0,1762538188902433,-0.010266,-0.008524,0.010439,1086.265381,1.259544,24.021019,-24.664110
SCANNING,0,1762538188913545,-0.010266,-0.008524,0.010439,1086.290283,1.197614,24.021019,-24.664110
SCANNING,0,1762538188922586,-0.010266,-0.008524,0.010439,1086.317749,0.964419,24.021019,-24.664110
SCANNING,0,1762538188943607,-0.009501,-0.009188,0.012110,1086.375244,1.878681,24.021021,-24.664110
SCANNING,0,1762538188952645,-0.008735,-0.009853,0.013781,1086.400269,0.903951,24.021023,-24.664110
SCANNING,0,1762538188964247,-0.010266,-0.008524,0.010439,1086.427246,1.124922,24.021019,-24.664110
SCANNING,0,1762538188973338,-0.010266,-0.008524,0.010439,1086.454712,1.998377,24.021019,-24.664110
SCANNING,0,1762538188982433,-0.010266,-0.008524,0.010439,1086.485840,2.859255,24.021015,-24.664110
SCANNING,1762538188995772,1762538188992113,-0.010266,-0.008524,0.010439,1086.511963,3.792486,24.021019,-24.664110
SCANNING,0,1762538189002391,-0.010266,-0.008524,0.010439,1086.535278,2.963593,24.021023,-24.664110
SCANNING,0,1762538189013450,-0.010266,-0.008524,0.010439,1086.558838,3.672151,24.021019,-24.664110
SCANNING,0,1762538189022617,-0.010266,-0.008524,0.010439,1086.589478,4.713700,24.021019,-24.664110
SCANNING,0,1762538189043511,-0.010266,-0.008524,0.010439,1086.641479,3.430967,24.021021,-24.664110
SCANNING,0,1762538189052627,-0.010266,-0.008524,0.010439,1086.665527,3.573560,24.021023,-24.664110
SCANNING,0,1762538189064151,-0.009148,-0.007445,0.009698,1086.690063,3.014281,24.021015,-24.664110
SCANNING,0,1762538189073342,-0.010266,-0.008524,0.010439,1086.719116,3.742654,24.021019,-24.664110
SCANNING,0,1762538189082416,-0.010266,-0.008524,0.010439,1086.744507,3.649607,24.021019,-24.664110
SCANNING,1762538189095909,1762538189092028,-0.009148,-0.007445,0.009698,1086.767334,2.481361,24.021017,-24.664110
SCANNING,0,1762538189102363,-0.009148,-0.007445,0.009698,1086.792114,0.491098,24.021019,-24.664106
SCANNING,0,1762538189113507,-0.009148,-0.007445,0.009698,1086.822510,2.436103,24.021021,-24.664106
SCANNING,0,1762538189133463,-0.009148,-0.007445,0.009698,1086.877808,4.067770,24.021023,-24.664106
SCANNING,0,1762538189142619,-0.009148,-0.007445,0.009698,1086.901855,4.000141,24.021017,-24.664106
SCANNING,0,1762538189152188,-0.009148,-0.007445,0.009698,1086.926514,4.513017,24.021017,-24.664106
SCANNING,0,1762538189163436,-0.009148,-0.007445,0.009698,1086.954712,4.156533,24.021025,-24.664106
SCANNING,0,1762538189172522,-0.009148,-0.007445,0.009698,1086.980713,3.885979,24.021023,-24.664106
SCANNING,0,1762538189182138,-0.009148,-0.007445,0.009698,1087.008057,3.873737,24.021023,-24.664106
SCANNING,1762538189195826,1762538189191909,-0.010105,-0.005565,0.013261,1087.036865,3.530456,24.021021,-24.664106
SCANNING,0,1762538189202339,-0.010105,-0.005565,0.013261,1087.062988,3.702430,24.021013,-24.664108
SCANNING,0,1762538189213391,-0.010105,-0.005565,0.013261,1087.095337,4.339641,24.021019,-24.664108
SCANNING,0,1762538189233333,-0.010105,-0.005565,0.013261,1087.146851,4.236823,24.021021,-24.664108
SCANNING,0,1762538189242497,-0.010105,-0.005565,0.013261,1087.172729,3.685525,24.021019,-24.664108
SCANNING,0,1762538189252106,-0.010105,-0.005565,0.013261,1087.197754,3.386929,24.021023,-24.664108
SCANNING,0,1762538189263362,-0.010105,-0.005565,0.013261,1087.229248,4.535638,24.021017,-24.664108
SCANNING,0,1762538189272567,-0.010105,-0.005565,0.013261,1087.253418,4.366741,24.021015,-24.664108
SCANNING,0,1762538189282087,-0.010105,-0.005565,0.013261,1087.277832,3.823518,24.021011,-24.664108
SCANNING,1762538189296778,1762538189291903,-0.009659,-0.002497,0.009025,1087.305298,3.837593,24.021019,-24.664108
SCANNING,0,1762538189302388,-0.011031,-0.002264,0.009959,1087.331421,3.500543,24.021023,-24.664110
SCANNING,0,1762538189313457,-0.010574,-0.002342,0.009648,1087.362915,4.580519,24.021021,-24.664110
SCANNING,0,1762538189333547,-0.009659,-0.002497,0.009025,1087.405762,2.040289,24.021017,-24.664110
SCANNING,0,1762538189342568,-0.010574,-0.002342,0.009648,1087.434082,2.352724,24.021021,-24.664110
SCANNING,0,1762538189352133,-0.009659,-0.002497,0.009025,1087.460571,1.962596,24.021013,-24.664110
SCANNING,0,1762538189363399,-0.009659,-0.002497,0.009025,1087.487427,1.102821,24.021017,-24.664110
SCANNING,0,1762538189372504,-0.010574,-0.002342,0.009648,1087.516113,1.717024,24.021021,-24.664110
SCANNING,0,1762538189382120,-0.009659,-0.002497,0.009025,1087.541504,1.809047,24.021017,-24.664110
SCANNING,1762538189395905,1762538189391884,-0.011031,-0.002264,0.009959,1087.569702,3.214706,24.021023,-24.664110
SCANNING,0,1762538189402404,-0.011031,-0.002264,0.009959,1087.598633,3.143471,24.021021,-24.664110
SCANNING,0,1762538189413545,-0.011031,-0.002264,0.009959,1087.626831,2.754999,24.021017,-24.664110
SCANNING,0,1762538189433420,-0.011031,-0.002264,0.009959,1087.677490,3.257216,24.021019,-24.664110
SCANNING,0,1762538189442580,-0.011031,-0.002264,0.009959,1087.698364,2.372583,24.021017,-24.664110
SCANNING,0,1762538189452185,-0.011031,-0.002264,0.009959,1087.732422,3.812584,24.021021,-24.664110
SCANNING,0,1762538189463392,-0.011031,-0.002264,0.009959,1087.759766,5.256517,24.021017,-24.664110
SCANNING,0,1762538189472482,-0.011031,-0.002264,0.009959,1087.782593,3.869353,24.021023,-24.664110
SCANNING,0,1762538189482110,-0.011031,-0.002264,0.009959,1087.799805,2.748189,24.021023,-24.664110
SCANNING,1762538189495777,1762538189491903,-0.010317,-0.005225,0.017483,1087.822876,0.947011,24.021023,-24.664110
SCANNING,0,1762538189502449,-0.010317,-0.005225,0.017483,1087.850342,0.930281,24.021023,-24.664110
SCANNING,0,1762538189513475,-0.009460,-0.005672,0.019041,1087.883301,2.181999,24.021015,-24.664110
SCANNING,0,1762538189522585,-0.009460,-0.005672,0.019041,1087.910278,2.673432,24.021021,-24.664110
SCANNING,0,1762538189543505,-0.009460,-0.005672,0.019041,1087.962524,2.564832,24.021019,-24.664110
SCANNING,0,1762538189552658,-0.010317,-0.005225,0.017483,1087.989868,3.057628,24.021023,-24.664110
SCANNING,0,1762538189564162,-0.009460,-0.005672,0.019041,1088.016357,2.646554,24.021021,-24.664110
SCANNING,0,1762538189573302,-0.009460,-0.005672,0.019041,1088.042969,2.247364,24.021021,-24.664110
SCANNING,0,1762538189582449,-0.009460,-0.005672,0.019041,1088.070435,2.666995,24.021019,-24.664110
SCANNING,1762538189595688,1762538189592037,-0.009460,-0.005672,0.019041,1088.096558,1.279041,24.021021,-24.664110
SCANNING,0,1762538189602343,-0.009075,-0.006159,0.019069,1088.127319,1.574412,24.021021,-24.664108
SCANNING,0,1762538189613424,-0.009075,-0.006159,0.019069,1088.155151,2.618314,24.021021,-24.664108
SCANNING,0,1762538189622587,-0.008305,-0.007132,0.019124,1088.181519,2.614491,24.021017,-24.664108
SCANNING,0,1762538189643600,-0.008305,-0.007132,0.019124,1088.237549,2.747107,24.021015,-24.664108
SCANNING,0,1762538189652586,-0.009460,-0.005672,0.019041,1088.263306,2.625946,24.021023,-24.664108
