twt,poi0,poi1,poi2,poi3,poi4,poi5,poi6,poi7,poi8,poi9,poi10,poi11,poi12,poi13,poi14,poi15,poi16,poi17,poi18,poi19,poi20,poi21,poi22,poi23,poi24,poi25,poi26,poi27,poi28,poi29,poi30,poi31,poi32,poi33,poi34,poi35,poi36,poi37,poi38,poi39,poi40,poi41,poi42,poi43,poi44,poi45,poi46,poi47,poi48,poi49,poi50,poi51,poi52,poi53,poi54,poi55,poi56,poi57,poi58,poi59,poi60,poi61,poi62,poi63,poi64,poi65,poi66,poi67,poi68,poi69,poi70,poi71,poi72,poi73,poi74,poi75,poi76,poi77,poi78,poi79,poi80,poi81,poi82,poi83,poi84,poi85,poi86,poi87,poi88,poi89,poi90,poi91,poi92,poi93,poi94,poi95,poi96,poi97,poi98,poi99,poi100,poi101,poi102,poi103,poi104,poi105,poi106,poi107,poi108,poi109,poi110,poi111,poi112,poi113,poi114,poi115,poi116,poi117,poi118,poi119,poi120,poi121,poi122,poi123
6.024,0.0001189919459,0.0001220914485,0.0001904584642,0.0001904584642,0.0001150004246,0.0001422439236,0.0001444071386,0.0001083920652,0.0001083920652,0.000107638778,0.000107638778,0.0001308022911,0.0001189731411,0.0001089809884,0.000127374598,0.0001112340683,0.0001033025619,8.634178692e-05,7.362928035e-05,8.482422709e-05,8.892722049e-05,8.894292114e-05,8.894292114e-05,6.642012158e-05,6.642012158e-05,6.780842493e-05,5.411671283e-05,7.038096373e-05,9.050162982e-05,9.128209786e-05,9.128209786e-05,0.0001013181682,0.0001013181682,0.0001013181682,7.215635544e-05,6.026966603e-05,2.88790452e-05,3.71186361e-05,0.0001084491887,0.0001084491887,5.307670654e-05,5.307670654e-05,6.716986536e-05,5.246179717e-05,7.219977124e-05,9.916143608e-05,9.916143608e-05,9.916143608e-05,7.282010483e-05,7.282010483e-05,0.0001215540397,0.0001093555547,0.0001114166298,8.740651538e-05,8.740651538e-05,8.740651538e-05,9.03687469e-05,9.03687469e-05,9.161493654e-05,6.580934132e-05,8.020515088e-05,6.661234511e-05,6.661234511e-05,6.662865053e-05,6.662865053e-05,6.662865053e-05,7.540492516e-05,7.326993364e-05,6.617379404e-05,6.893718819e-05,6.893718819e-05,6.782337732e-05,6.782337732e-05,6.782337732e-05,7.387298683e-05,7.890554843e-05,4.436094241e-05,4.365821223e-05,4.365821223e-05,5.500996122e-05,5.500996122e-05,6.2788371e-05,6.566344382e-05,4.353861368e-05,4.353861368e-05,4.353861368e-05,5.587403211e-05,5.587403211e-05,4.598549276e-05,5.129336205e-05,5.166516712e-05,6.096779907e-05,2.276638952e-05,4.292649464e-05,7.455674495e-05,6.387297617e-05,6.347023009e-05,6.347023009e-05,8.945459558e-05,8.945459558e-05,8.945459558e-05,8.066849841e-05,8.066849841e-05,7.538382488e-05,7.463108341e-05,7.435870066e-05,8.018362132e-05,8.778834308e-05,8.778834308e-05,9.197912004e-05,9.197912004e-05,8.012467879e-05,8.012467879e-05,8.012467879e-05,8.012467879e-05,0.000110392306,0.0001091906135,0.0001057287465,0.0001117279489,9.005301887e-05,8.240812036e-05,8.642438094e-05,7.397117588e-05,9.434917047e-06
6.048,3.485551608e-05,4.055006407e-05,0.0001030908097,0.0001030908097,5.406673517e-05,7.876898599e-05,8.9215755e-05,4.994453411e-05,4.994453411e-05,4.486017133e-05,4.486017133e-05,7.847188681e-05,9.297562065e-05,8.436293865e-05,9.511600313e-05,9.911276907e-05,9.359536489e-05,8.706608333e-05,6.932098599e-05,7.270101923e-05,8.405475635e-05,8.409820293e-05,8.409820293e-05,5.945212251e-05,5.945212251e-05,7.769826617e-05,6.633054576e-05,7.663165161e-05,0.0001024273775,9.165318625e-05,9.165318625e-05,0.0001119237786,0.0001119237786,0.0001119237786,8.055901401e-05,6.395439414e-05,2.383333776e-05,5.264854553e-05,9.904654144e-05,9.904654144e-05,6.542829215e-05,6.542829215e-05,9.535803838e-05,6.081216634e-05,5.640977906e-05,8.759713091e-05,8.759713091e-05,8.759713091e-05,7.378554437e-05,7.378554437e-05,0.0001135286584,8.990333299e-05,8.524013538e-05,7.467976684e-05,7.467976684e-05,7.467976684e-05,7.350915257e-05,7.350915257e-05,7.617326628e-05,4.995486233e-05,5.678597881e-05,6.209288404e-05,6.209288404e-05,4.78752263e-05,4.78752263e-05,4.78752263e-05,6.633396697e-05,7.859228208e-05,7.038574404e-05,6.535699504e-05,6.535699504e-05,6.140150072e-05,6.140150072e-05,6.140150072e-05,6.802805729e-05,7.080785872e-05,4.986702334e-05,1.63365039e-05,1.63365039e-05,5.495228106e-05,5.495228106e-05,5.565664469e-05,4.815352804e-05,4.164930942e-05,4.164930942e-05,4.164930942e-05,5.963618605e-05,5.963618605e-05,4.708898268e-05,4.660254126e-05,5.349794083e-05,5.907030572e-05,3.078705049e-05,4.875181912e-05,7.220695261e-05,6.043160465e-05,6.303803821e-05,6.303803821e-05,9.58790406e-05,9.58790406e-05,9.58790406e-05,8.189037908e-05,8.189037908e-05,7.988769357e-05,6.404484884e-05,7.211180491e-05,6.714728806e-05,7.160352106e-05,7.160352106e-05,7.345742051e-05,7.345742051e-05,4.039554915e-05,4.039554915e-05,4.039554915e-05,4.039554915e-05,7.159120464e-05,6.824098971e-05,8.110086734e-05,4.801438203e-05,2.892375276e-05,2.20146315e-05,3.160668756e-05,1.689382589e-05,-3.664517135e-05
6.072,-8.524783036e-05,-7.780657355e-05,-4.710714347e-05,-4.710714347e-05,-4.570189412e-05,-2.469202263e-05,-5.543031421e-06,-3.758822277e-05,-3.758822277e-05,-4.273163358e-05,-4.273163358e-05,7.071212167e-07,3.322518387e-05,3.453151294e-05,3.294423539e-05,5.798342704e-05,5.39583707e-05,6.219765846e-05,3.920059988e-05,3.70499838e-05,5.231007733e-05,5.23684721e-05,5.23684721e-05,3.165770613e-05,3.165770613e-05,6.257489514e-05,5.862329838e-05,6.169585686e-05,7.999035641e-05,6.384269363e-05,6.384269363e-05,9.26382927e-05,9.26382927e-05,9.26382927e-05,5.989410785e-05,4.393159532e-05,1.471117866e-05,4.73668515e-05,4.584094859e-05,4.584094859e-05,5.562813385e-05,5.562813385e-05,9.198211774e-05,4.677598918e-05,2.371212213e-05,4.815921784e-05,4.815921784e-05,4.815921784e-05,4.971292219e-05,4.971292219e-05,6.919103907e-05,3.002210542e-05,3.071649917e-05,3.647352787e-05,3.647352787e-05,3.647352787e-05,3.22441665e-05,3.22441665e-05,3.748886229e-05,1.636415436e-05,9.290506569e-06,3.551445843e-05,3.551445843e-05,1.241468908e-05,1.241468908e-05,1.241468908e-05,3.988962635e-05,6.048097566e-05,5.178973879e-05,4.532472303e-05,4.532472303e-05,4.003659342e-05,4.003659342e-05,4.003659342e-05,4.208637256e-05,4.23883248e-05,3.943084812e-05,-1.314905239e-05,-1.314905239e-05,3.929415834e-05,3.929415834e-05,3.305690188e-05,1.65645979e-05,2.819931251e-05,2.819931251e-05,2.819931251e-05,4.990863818e-05,4.990863818e-05,3.796439341e-05,2.834369479e-05,4.258248373e-05,3.974632273e-05,2.82015335e-05,3.835904863e-05,4.883002475e-05,3.632197331e-05,4.469842679e-05,4.469842679e-05,7.449700934e-05,7.449700934e-05,7.449700934e-05,6.0896582e-05,6.0896582e-05,5.986613178e-05,3.20014733e-05,4.522703966e-05,2.956954268e-05,2.83357349e-05,2.83357349e-05,2.890301403e-05,2.890301403e-05,-2.895297985e-05,-2.895297985e-05,-2.895297985e-05,-2.895297985e-05,2.335115847e-06,-4.996316046e-06,9.726678043e-06,-4.608492101e-05,-6.120909958e-05,-6.636003262e-05,-5.296604813e-05,-6.880162982e-05,-0.0001075941982
6.096,-0.0002064079655,-0.000199529628,-0.0002129167842,-0.0002129167842,-0.0001535710762,-0.0001366629731,-0.000110904446,-0.0001306566119,-0.0001306566119,-0.0001324495242,-0.0001324495242,-8.319013432e-05,-4.398375677e-05,-2.585660332e-05,-3.998839574e-05,4.070104299e-07,-1.350958883e-06,1.894590031e-05,-5.742005301e-06,-9.198678526e-06,4.135738811e-06,4.186764727e-06,4.186764727e-06,-7.497033948e-06,-7.497033948e-06,2.754762381e-05,3.448922687e-05,2.883498382e-05,2.947501721e-05,1.762481224e-05,1.762481224e-05,4.820606046e-05,4.820606046e-05,4.820606046e-05,1.71091268e-05,7.566018333e-06,5.777379101e-06,2.408890214e-05,-2.276202395e-05,-2.276202395e-05,2.817937821e-05,2.817937821e-05,6.00608837e-05,1.477866044e-05,-1.358781265e-05,-7.328921129e-06,-7.328921129e-06,-7.328921129e-06,7.886302228e-06,7.886302228e-06,2.745314305e-06,-3.653783278e-05,-3.365800148e-05,-1.449253523e-05,-1.449253523e-05,-1.449253523e-05,-1.957328095e-05,-1.957328095e-05,-1.21583098e-05,-2.491493979e-05,-4.646848902e-05,-6.294999821e-06,-6.294999821e-06,-3.079831731e-05,-3.079831731e-05,-3.079831731e-05,4.223243195e-06,2.484236938e-05,1.714483551e-05,1.590506872e-05,1.590506872e-05,1.071822589e-05,1.071822589e-05,1.071822589e-05,4.659235401e-06,3.263176723e-06,1.701725159e-05,-3.517975347e-05,-3.517975347e-05,1.398597215e-05,1.398597215e-05,1.17039076e-06,-1.989134944e-05,8.281887858e-06,8.281887858e-06,8.281887858e-06,2.970635796e-05,2.970635796e-05,2.235804459e-05,2.484101515e-06,2.091608803e-05,9.503954061e-06,1.957329732e-05,1.637950663e-05,1.139674168e-05,-1.681504727e-06,1.366358265e-05,1.366358265e-05,3.283166734e-05,3.283166734e-05,3.283166734e-05,2.466462684e-05,2.466462684e-05,2.092959221e-05,-1.282097492e-05,2.029135203e-06,-2.101843165e-05,-2.795998807e-05,-2.795998807e-05,-2.890662654e-05,-2.890662654e-05,-0.0001082142699,-0.0001082142699,-0.0001082142699,-0.0001082142699,-7.608767558e-05,-8.872268788e-05,-8.525682273e-05,-0.0001406532445,-0.0001515719133,-0.0001551269444,-0.0001423789841,-0.000158118637,-0.000180976378
6.12,-0.00029258358,-0.0002890928399,-0.0003406466858,-0.0003406466858,-0.0002347943519,-0.0002226729848,-0.0001939790964,-0.0002030255564,-0.0002030255564,-0.0002003914415,-0.0002003914415,-0.0001522673556,-0.0001177140584,-7.991630991e-05,-0.0001023757635,-5.680437032e-05,-5.445843635e-05,-3.088152265e-05,-5.030039028e-05,-5.080135816e-05,-4.502762799e-05,-4.500553405e-05,-4.500553405e-05,-4.566403004e-05,-4.566403004e-05,-1.552207572e-05,2.305045842e-06,-1.30985336e-05,-3.168304547e-05,-3.130534969e-05,-3.130534969e-05,-9.449673598e-06,-9.449673598e-06,-9.449673598e-06,-3.284035138e-05,-3.271600913e-05,-2.550902764e-06,-8.407713722e-06,-7.483331137e-05,-7.483331137e-05,-7.253622698e-06,-7.253622698e-06,1.205203171e-05,-2.444387064e-05,-4.365207133e-05,-6.270516315e-05,-6.270516315e-05,-6.270516315e-05,-3.839101191e-05,-3.839101191e-05,-6.463668979e-05,-7.579552766e-05,-8.660524327e-05,-6.152323476e-05,-6.152323476e-05,-6.152323476e-05,-6.532159023e-05,-6.532159023e-05,-5.751408389e-05,-6.201919314e-05,-9.115451394e-05,-5.083315045e-05,-5.083315045e-05,-6.900015433e-05,-6.900015433e-05,-6.900015433e-05,-3.061689495e-05,-1.65405454e-05,-2.143915481e-05,-1.444845202e-05,-1.444845202e-05,-1.808788329e-05,-1.808788329e-05,-1.808788329e-05,-3.240595834e-05,-3.410091085e-05,-9.594644325e-06,-4.468797852e-05,-4.468797852e-05,-1.273555699e-05,-1.273555699e-05,-3.107639714e-05,-5.075219451e-05,-1.14272143e-05,-1.14272143e-05,-1.14272143e-05,4.607970823e-06,4.607970823e-06,4.926788733e-06,-2.258249333e-05,-6.259774636e-06,-2.195912748e-05,1.053613687e-05,-8.956513739e-06,-2.864467206e-05,-4.188526509e-05,-2.0968846e-05,-2.0968846e-05,-1.561396675e-05,-1.561396675e-05,-1.561396675e-05,-1.627552774e-05,-1.627552774e-05,-2.526657227e-05,-5.755773236e-05,-4.345118577e-05,-6.858050619e-05,-7.936714974e-05,-7.936714974e-05,-8.333338337e-05,-8.333338337e-05,-0.0001733663958,-0.0001733663958,-0.0001733663958,-0.0001733663958,-0.0001405838547,-0.0001582542721,-0.0001695966449,-0.0002066617418,-0.0002141541863,-0.0002169178698,-0.0002098926402,-0.0002245968062,-0.0002334079036
6.144,-0.0003187901238,-0.0003206077254,-0.0003894246765,-0.0003894246765,-0.0002632808755,-0.0002576806874,-0.0002299643529,-0.0002345484972,-0.0002345484972,-0.0002290566335,-0.0002290566335,-0.0001899707859,-0.0001693349332,-0.0001139279047,-0.0001380052613,-9.809625577e-05,-9.005698666e-05,-7.410951613e-05,-8.060129422e-05,-7.576477947e-05,-8.048601716e-05,-8.05040836e-05,-8.05040836e-05,-7.185131108e-05,-7.185131108e-05,-5.255341113e-05,-2.7591326e-05,-5.234676792e-05,-8.179650246e-05,-6.727561413e-05,-6.727561413e-05,-6.479530566e-05,-6.479530566e-05,-6.479530566e-05,-7.281856978e-05,-6.410440147e-05,-1.260768931e-05,-3.861407458e-05,-9.065822815e-05,-9.065822815e-05,-3.924942212e-05,-3.924942212e-05,-3.500730236e-05,-5.771843644e-05,-5.905244325e-05,-0.0001028008119,-0.0001028008119,-0.0001028008119,-7.397961599e-05,-7.397961599e-05,-0.0001124151895,-7.170424942e-05,-0.0001120538,-8.97487771e-05,-8.97487771e-05,-8.97487771e-05,-9.131420666e-05,-9.131420666e-05,-8.510643238e-05,-8.447370055e-05,-0.0001094101608,-8.396789781e-05,-8.396789781e-05,-8.958127728e-05,-8.958127728e-05,-8.958127728e-05,-5.567870539e-05,-5.021562902e-05,-5.113987572e-05,-3.820114216e-05,-3.820114216e-05,-3.881508383e-05,-3.881508383e-05,-3.881508383e-05,-5.792277807e-05,-5.854063784e-05,-3.154207297e-05,-4.193458153e-05,-4.193458153e-05,-3.305497376e-05,-3.305497376e-05,-5.465817594e-05,-6.754785136e-05,-2.512236279e-05,-2.512236279e-05,-2.512236279e-05,-1.857486859e-05,-1.857486859e-05,-9.980462892e-06,-3.884243415e-05,-3.155763989e-05,-4.497037298e-05,5.494604011e-06,-2.890128417e-05,-5.924117067e-05,-7.157289656e-05,-4.903878289e-05,-4.903878289e-05,-5.603670434e-05,-5.603670434e-05,-5.603670434e-05,-5.099591363e-05,-5.099591363e-05,-6.463485624e-05,-8.920433902e-05,-7.64383658e-05,-9.846407193e-05,-0.0001107030403,-0.0001107030403,-0.0001193049175,-0.0001193049175,-0.0002044064458,-0.0002044064458,-0.0002044064458,-0.0002044064458,-0.0001741253827,-0.0001942438821,-0.0002120829187,-0.000226033589,-0.0002313587323,-0.0002339345008,-0.0002357107608,-0.0002490468323,-0.0002483840508
6.168,-0.0002792627646,-0.0002862724937,-0.0003454079269,-0.0003454079269,-0.0002312583674,-0.0002346969413,-0.0002110894566,-0.0002180460287,-0.0002180460287,-0.0002130601351,-0.0002130601351,-0.0001891085994,-0.0001874325535,-0.000121408717,-0.0001406537048,-0.0001140009952,-0.0001001267592,-9.979853894e-05,-8.87678881e-05,-7.929998537e-05,-9.35323246e-05,-9.358678653e-05,-9.358678653e-05,-7.982659008e-05,-7.982659008e-05,-7.258955824e-05,-4.650542823e-05,-7.815549179e-05,-0.0001039382481,-8.043333219e-05,-8.043333219e-05,-0.0001034810339,-0.0001034810339,-0.0001034810339,-9.012340633e-05,-7.776186985e-05,-2.626579408e-05,-5.638282164e-05,-7.041947538e-05,-7.041947538e-05,-5.839859296e-05,-5.839859296e-05,-6.599400513e-05,-7.42940174e-05,-5.853432958e-05,-0.0001182335764,-0.0001182335764,-0.0001182335764,-8.732163406e-05,-8.732163406e-05,-0.0001279036223,-3.331222251e-05,-0.0001049609782,-9.146187222e-05,-9.146187222e-05,-9.146187222e-05,-9.139025497e-05,-9.139025497e-05,-8.768536645e-05,-8.620936569e-05,-9.594957373e-05,-9.506416973e-05,-9.506416973e-05,-8.51327859e-05,-8.51327859e-05,-8.51327859e-05,-6.559622125e-05,-6.590370322e-05,-6.333219062e-05,-5.034452261e-05,-5.034452261e-05,-4.677575635e-05,-4.677575635e-05,-4.677575635e-05,-6.496871356e-05,-6.370598567e-05,-4.205117148e-05,-3.095005013e-05,-3.095005013e-05,-4.193206405e-05,-4.193206405e-05,-6.323691923e-05,-6.625159585e-05,-2.981297985e-05,-2.981297985e-05,-2.981297985e-05,-3.365582597e-05,-3.365582597e-05,-1.924602293e-05,-4.144879858e-05,-4.763348625e-05,-5.296494419e-05,6.059417501e-06,-3.726089562e-05,-7.172399637e-05,-8.141486614e-05,-6.265347474e-05,-6.265347474e-05,-7.736204134e-05,-7.736204134e-05,-7.736204134e-05,-7.113166794e-05,-7.113166794e-05,-8.540738781e-05,-9.890981892e-05,-8.683797932e-05,-0.000102810096,-0.0001148196316,-0.0001148196316,-0.000128302665,-0.000128302665,-0.0001922228694,-0.0001922228694,-0.0001922228694,-0.0001922228694,-0.000170892943,-0.000188823824,-0.0001980527931,-0.0001970638036,-0.000201223611,-0.0002034585791,-0.0002133938583,-0.0002256732259,-0.0002211459359
6.192,-0.000188503771,-0.0001983559042,-0.000225596712,-0.000225596712,-0.0001517768542,-0.0001660813141,-0.0001486551191,-0.0001614303183,-0.0001614303183,-0.0001605614088,-0.0001605614088,-0.0001538859797,-0.000169685416,-0.0001044229284,-0.0001149489199,-0.0001036158147,-8.560841525e-05,-0.000102223388,-7.493491877e-05,-6.466796185e-05,-8.395324637e-05,-8.402704407e-05,-8.402704407e-05,-6.957036385e-05,-6.957036385e-05,-7.164591002e-05,-5.030832704e-05,-8.442167018e-05,-9.285860431e-05,-6.999576726e-05,-6.999576726e-05,-0.0001167066512,-0.0001167066512,-0.0001167066512,-8.102835628e-05,-7.125369587e-05,-4.185830039e-05,-5.629242514e-05,-3.072466279e-05,-3.072466279e-05,-6.008435594e-05,-6.008435594e-05,-7.310797082e-05,-6.969182868e-05,-4.627474846e-05,-0.0001079293143,-0.0001079293143,-0.0001079293143,-7.494994497e-05,-7.494994497e-05,-0.0001102581155,1.267583866e-05,-7.251756324e-05,-6.880730507e-05,-6.880730507e-05,-6.880730507e-05,-6.867571938e-05,-6.867571938e-05,-6.673707685e-05,-6.749250315e-05,-5.746325041e-05,-8.108606562e-05,-8.108606562e-05,-5.721031994e-05,-5.721031994e-05,-5.721031994e-05,-5.984134987e-05,-6.000121357e-05,-5.661164687e-05,-4.915697718e-05,-4.915697718e-05,-4.128258297e-05,-4.128258297e-05,-4.128258297e-05,-5.29322424e-05,-4.980783706e-05,-3.879789074e-05,-1.683159098e-05,-1.683159098e-05,-3.839583587e-05,-3.839583587e-05,-5.515510202e-05,-4.820790855e-05,-2.605723239e-05,-2.605723239e-05,-2.605723239e-05,-3.701449896e-05,-3.701449896e-05,-2.153298738e-05,-3.051015119e-05,-4.986270869e-05,-4.448701293e-05,1.069760128e-05,-3.234798714e-05,-6.354186917e-05,-6.877383566e-05,-5.884581333e-05,-5.884581333e-05,-7.573960465e-05,-7.573960465e-05,-7.573960465e-05,-7.288646157e-05,-7.288646157e-05,-8.22945658e-05,-8.499392425e-05,-7.297456614e-05,-8.325400267e-05,-9.454449901e-05,-9.454449901e-05,-0.0001110085359,-0.0001110085359,-0.0001413267164,-0.0001413267164,-0.0001413267164,-0.0001413267164,-0.000136963447,-0.000147483777,-0.0001357331666,-0.0001334575423,-0.000136588454,-0.0001376616456,-0.000151641866,-0.0001634554937,-0.0001591349137
6.216,-7.498915102e-05,-8.401450094e-05,-7.019568875e-05,-7.019568875e-05,-5.291168054e-05,-7.726794865e-05,-6.738812954e-05,-8.414530021e-05,-8.414530021e-05,-8.968183829e-05,-8.968183829e-05,-9.807355673e-05,-0.0001223235013,-7.184603601e-05,-7.327878922e-05,-7.402416709e-05,-5.478955791e-05,-8.240058302e-05,-4.6118343e-05,-4.080110375e-05,-5.893218151e-05,-5.900156248e-05,-5.900156248e-05,-4.649127732e-05,-4.649127732e-05,-5.349972839e-05,-4.056367794e-05,-7.161822577e-05,-5.660501872e-05,-4.373157935e-05,-4.373157935e-05,-0.0001036349131,-0.0001036349131,-0.0001036349131,-5.143693508e-05,-4.847578226e-05,-5.347686601e-05,-3.910172018e-05,6.742315236e-06,6.742315236e-06,-4.542179886e-05,-4.542179886e-05,-5.804642569e-05,-4.702981096e-05,-2.934521035e-05,-7.858329627e-05,-7.858329627e-05,-7.858329627e-05,-4.303113383e-05,-4.303113383e-05,-6.978426973e-05,3.879007636e-05,-3.034544716e-05,-3.265023042e-05,-3.265023042e-05,-3.265023042e-05,-3.389001722e-05,-3.389001722e-05,-3.197583646e-05,-3.49863767e-05,-9.47164699e-06,-4.785965211e-05,-4.785965211e-05,-1.659798545e-05,-1.659798545e-05,-1.659798545e-05,-4.243067815e-05,-3.643952732e-05,-3.664190081e-05,-3.623363955e-05,-3.623363955e-05,-2.564357965e-05,-2.564357965e-05,-2.564357965e-05,-2.734525333e-05,-2.317065628e-05,-2.449993553e-05,-3.435310646e-06,-3.435310646e-06,-2.545942698e-05,-2.545942698e-05,-3.392556755e-05,-1.939576214e-05,-1.731942393e-05,-1.731942393e-05,-1.731942393e-05,-2.895675243e-05,-2.895675243e-05,-1.745491136e-05,-1.116992553e-05,-3.84339437e-05,-2.353350646e-05,1.558032818e-05,-1.723780406e-05,-3.889996151e-05,-3.865178223e-05,-4.05489518e-05,-4.05489518e-05,-5.525245069e-05,-5.525245069e-05,-5.525245069e-05,-5.769790369e-05,-5.769790369e-05,-5.837867138e-05,-5.35414656e-05,-4.210539919e-05,-4.982408063e-05,-6.06878566e-05,-6.06878566e-05,-7.653190551e-05,-7.653190551e-05,-6.758781092e-05,-6.758781092e-05,-6.758781092e-05,-6.758781092e-05,-8.671138693e-05,-8.61633535e-05,-5.220566788e-05,-5.790595558e-05,-5.907842093e-05,-5.81401442e-05,-7.077622001e-05,-8.238140435e-05,-7.834560529e-05
6.24,2.976617478e-05,2.494590607e-05,7.30614629e-05,7.30614629e-05,3.386101889e-05,4.030203399e-06,5.235937351e-06,-9.41844246e-06,-9.41844246e-06,-2.13232197e-05,-2.13232197e-05,-3.98309312e-05,-5.823207539e-05,-3.55153752e-05,-3.040306585e-05,-3.712406298e-05,-1.944829273e-05,-4.770205107e-05,-1.280798139e-05,-1.798363519e-05,-2.920936872e-05,-2.925232548e-05,-2.925232548e-05,-1.89641105e-05,-1.89641105e-05,-2.731510166e-05,-2.347343039e-05,-4.622265624e-05,-1.22515937e-05,-1.412402071e-05,-1.412402071e-05,-7.105379336e-05,-7.105379336e-05,-7.105379336e-05,-1.367670525e-05,-1.758036825e-05,-5.350525316e-05,-1.096698088e-05,2.724161641e-05,2.724161641e-05,-2.027802839e-05,-2.027802839e-05,-3.029048821e-05,-1.542077553e-05,-1.464234356e-05,-4.148493827e-05,-4.148493827e-05,-4.148493827e-05,-4.995403287e-06,-4.995403287e-06,-2.309409683e-05,3.260784797e-05,4.48046876e-06,1.971478923e-06,1.971478923e-06,1.971478923e-06,-9.239029168e-07,-9.239029168e-07,2.227151526e-06,3.343892558e-07,3.036978705e-05,-7.845943401e-06,-7.845943401e-06,2.062678323e-05,2.062678323e-05,2.062678323e-05,-2.028532072e-05,-4.785245437e-06,-1.305525529e-05,-1.595444155e-05,-1.595444155e-05,-6.028581083e-06,-6.028581083e-06,-6.028581083e-06,2.314480071e-06,6.101282452e-06,-5.535084711e-06,7.472864127e-06,7.472864127e-06,-8.793971574e-06,-8.793971574e-06,-7.012499736e-06,1.155837072e-05,-8.349961718e-06,-8.349961718e-06,-8.349961718e-06,-1.385073756e-05,-1.385073756e-05,-9.36460583e-06,8.180812983e-06,-1.877151954e-05,1.839753054e-06,1.619140858e-05,1.591154273e-06,-7.198585536e-06,-1.886885343e-06,-1.546975363e-05,-1.546975363e-05,-2.5718713e-05,-2.5718713e-05,-2.5718713e-05,-3.155357263e-05,-3.155357263e-05,-2.387772838e-05,-1.625165351e-05,-7.446074505e-06,-1.654992593e-05,-2.718753967e-05,-2.718753967e-05,-3.848456618e-05,-3.848456618e-05,7.800333151e-06,7.800333151e-06,7.800333151e-06,7.800333151e-06,-3.673117377e-05,-2.484281137e-05,1.922567933e-05,6.863248804e-06,9.333670651e-06,1.243570948e-05,4.843202559e-06,-5.970480743e-06,2.690169822e-06
6.264,0.0001023515774,0.0001033124197,0.0001663079747,0.0001663079747,8.610587975e-05,5.833797331e-05,4.990975503e-05,4.44070829e-05,4.44070829e-05,2.861300891e-05,2.861300891e-05,4.897739473e-06,5.855555628e-06,-5.914541816e-06,1.883137329e-06,-5.205811955e-06,9.523653716e-06,-9.569186903e-06,1.504684775e-05,-3.620894176e-06,-4.528942965e-06,-4.532417734e-06,-4.532417734e-06,4.726521183e-06,4.726521183e-06,-3.411947657e-06,-7.136398834e-06,-1.792377952e-05,2.202248349e-05,6.96666757e-06,6.96666757e-06,-3.051985914e-05,-3.051985914e-05,-3.051985914e-05,1.884806832e-05,1.199620785e-05,-3.722736437e-05,1.903419434e-05,2.90003336e-05,2.90003336e-05,7.023604212e-06,7.023604212e-06,-2.530241545e-06,1.375322881e-05,-6.474962447e-06,-8.093464203e-06,-8.093464203e-06,-8.093464203e-06,2.398691868e-05,2.398691868e-05,1.369052643e-05,2.154595222e-06,2.043773929e-05,2.196227433e-05,2.196227433e-05,2.196227433e-05,1.854004404e-05,1.854004404e-05,2.230239079e-05,2.692366252e-05,4.941326188e-05,2.47249427e-05,2.47249427e-05,3.978213863e-05,3.978213863e-05,3.978213863e-05,-8.435371228e-07,2.344685345e-05,4.985407941e-06,5.517826139e-06,5.517826139e-06,1.049639468e-05,1.049639468e-05,1.049639468e-05,2.595132355e-05,2.750063868e-05,1.075684668e-05,1.552521098e-05,1.552521098e-05,5.322374363e-06,5.322374363e-06,1.669831727e-05,3.589632252e-05,-3.319526741e-06,-3.319526741e-06,-3.319526741e-06,1.254777203e-06,1.254777203e-06,-7.582845001e-07,1.90289702e-05,2.404192117e-07,2.222796684e-05,9.07057256e-06,1.663494731e-05,2.017172301e-05,2.876147846e-05,6.758185918e-06,6.758185918e-06,1.397668143e-06,1.397668143e-06,1.397668143e-06,-3.207131385e-06,-3.207131385e-06,7.835728866e-06,1.378892193e-05,1.715215694e-05,4.352634733e-06,-5.523188975e-06,-5.523188975e-06,-9.46916407e-06,-9.46916407e-06,6.555497384e-05,6.555497384e-05,6.555497384e-05,6.555497384e-05,1.950589095e-07,1.984893552e-05,5.427939423e-05,4.59976755e-05,5.384243507e-05,5.827625523e-05,5.569838063e-05,4.715421528e-05,6.895518891e-05
